Time, Position, Velocity, Iq, Uq, Vsupply, Error Position
300.733, -9.23565, 0.0, -0.23438, -0.13428, 0.48712, -0.02073
300.771, -9.23597, 0.0, -0.2373, -0.15283, 0.48706, -0.02168
300.779, -9.23628, 0.0, -0.24219, -0.15283, 0.48712, -0.02262
300.783, -9.2366, 0.0, -0.25586, -0.13818, 0.48706, -0.02356
300.786, -9.23691, 0.0, -0.25098, -0.16064, 0.48712, -0.0245
300.797, -9.2388, 0.0, -0.25781, -0.14014, 0.48712, -0.02388
300.835, -9.23911, 0.0, -0.26172, -0.14893, 0.487, -0.02482
300.841, -9.23942, 0.0, -0.26074, -0.16113, 0.487, -0.02576
300.845, -9.23974, 0.0, -0.27734, -0.14795, 0.487, -0.0267
300.848, -9.24005, 0.0, -0.27246, -0.16406, 0.48694, -0.02765
300.863, -9.24319, 0.0, -0.26172, -0.1665, 0.487, -0.02576
300.878, -9.24351, 0.0, -0.27539, -0.1543, 0.48694, -0.0267
300.885, -9.24382, 0.0, -0.27441, -0.17041, 0.48694, -0.02765
300.888, -9.24414, 0.0, -0.28516, -0.16992, 0.48694, -0.02859
301.017, -9.29126, 0.0, -0.03223, -0.08398, 0.48737, 0.01728
301.073, -9.29692, 0.0, 0.00781, -0.05762, 0.4873, 0.02168
301.108, -9.29912, 0.0, 0.01367, -0.03125, 0.48743, 0.02262
301.125, -9.30037, 0.0, 0.00977, -0.02344, 0.48737, 0.02262
301.134, -9.3076, 0.0, 0.07129, 0.04102, 0.48724, 0.02859
301.167, -9.30697, 0.0, 0.05859, 0.02588, 0.4873, 0.0267
301.175, -9.30257, 0.0, 0.01367, -0.03516, 0.48737, 0.02105
301.2, -9.30634, 0.0, 0.03809, 0.02295, 0.4873, 0.02356
301.215, -9.30697, 0.0, 0.03613, 0.00391, 0.48737, 0.02293
301.223, -9.30446, 0.0, 0.00781, -0.04248, 0.4873, 0.01916
301.231, -9.30728, 0.0, 0.01953, 0.0, 0.4873, 0.02073
301.238, -9.30477, 0.0, -0.00781, -0.02979, 0.4873, 0.01696
301.239, -9.3054, 0.0, 0.0, -0.03467, 0.48737, 0.01634
301.247, -9.30791, 0.0, 0.00488, -0.01367, 0.4873, 0.01759
301.254, -9.30571, 0.0, -0.0166, -0.04102, 0.4873, 0.01414
301.255, -9.30634, 0.0, -0.01172, -0.05225, 0.48737, 0.01351
301.263, -9.30885, 0.0, -0.01953, -0.01562, 0.4873, 0.01477
301.293, -9.30854, 0.0, -0.02246, -0.03076, 0.4873, 0.01319
301.3, -9.30791, 0.0, -0.04102, -0.04883, 0.4873, 0.01131
301.307, -9.30917, 0.0, -0.02637, -0.04102, 0.4873, 0.01131
301.314, -9.30823, 0.0, -0.05078, -0.05176, 0.48737, 0.00911
301.322, -9.3098, 0.0, -0.03906, -0.05029, 0.4873, 0.00943
301.323, -9.30948, 0.0, -0.04883, -0.0332, 0.4873, 0.00785
301.329, -9.30917, 0.0, -0.07422, -0.0542, 0.48724, 0.00628
301.337, -9.31074, 0.0, -0.05566, -0.05811, 0.4873, 0.0066
301.339, -9.31042, 0.0, -0.06543, -0.05957, 0.48737, 0.00503
301.352, -9.31137, 0.0, -0.07031, -0.05615, 0.4873, 0.00471
301.359, -9.31105, 0.0, -0.08105, -0.07422, 0.48737, 0.00314
301.366, -9.31168, 0.0, -0.08203, -0.06738, 0.48737, 0.00251
301.381, -9.312, 0.0, -0.10449, -0.05225, 0.48724, 0.00157
301.406, -9.31231, 0.0, -0.10156, -0.06787, 0.4873, 0.00063
301.416, -9.31262, 0.0, -0.10352, -0.08057, 0.4873, -0.00031
301.421, -9.31294, 0.0, -0.11328, -0.07959, 0.4873, -0.00126
301.43, -9.31357, 0.0, -0.11328, -0.08057, 0.4873, -0.00188
301.481, -9.31388, 0.0, -0.12012, -0.08105, 0.48724, -0.00283
301.491, -9.31419, 0.0, -0.12402, -0.08643, 0.48737, -0.00377
301.497, -9.31451, 0.0, -0.13379, -0.08643, 0.4873, -0.00471
301.5, -9.31482, 0.0, -0.1377, -0.0957, 0.4873, -0.00565
301.507, -9.31577, 0.0, -0.14453, -0.08057, 0.48737, -0.00597
301.516, -9.31608, 0.0, -0.14746, -0.09131, 0.4873, -0.00691
301.52, -9.31639, 0.0, -0.15625, -0.09424, 0.4873, -0.00785
301.523, -9.31671, 0.0, -0.15527, -0.1001, 0.4873, -0.0088
301.533, -9.31796, 0.0, -0.1582, -0.08545, 0.4873, -0.0088
301.571, -9.31828, 0.0, -0.15625, -0.10645, 0.48737, -0.00974
301.584, -9.31859, 0.0, -0.16309, -0.11279, 0.48724, -0.01068
301.589, -9.31891, 0.0, -0.17285, -0.10938, 0.4873, -0.01162
301.601, -9.32016, 0.0, -0.17578, -0.09668, 0.48724, -0.01162
301.614, -9.32048, 0.0, -0.17773, -0.11572, 0.48718, -0.01257
301.619, -9.32079, 0.0, -0.18555, -0.11719, 0.48724, -0.01351
301.622, -9.32111, 0.0, -0.19238, -0.11279, 0.48724, -0.01445
301.634, -9.32268, 0.0, -0.18457, -0.11963, 0.48718, -0.01414
301.66, -9.32299, 0.0, -0.19434, -0.12061, 0.48718, -0.01508
301.669, -9.32393, 0.0, -0.19824, -0.12109, 0.48718, -0.01539
301.675, -9.32425, 0.0, -0.19629, -0.13379, 0.48718, -0.01634
301.677, -9.32456, 0.0, -0.20801, -0.12744, 0.48712, -0.01728
301.692, -9.32676, 0.0, -0.19238, -0.13232, 0.48718, -0.01634
301.704, -9.32707, 0.0, -0.20996, -0.13086, 0.48712, -0.01728
301.708, -9.32739, 0.0, -0.2168, -0.13135, 0.48718, -0.01822
301.725, -9.33084, 0.0, -0.2041, -0.11377, 0.48712, -0.01602
301.739, -9.33116, 0.0, -0.20996, -0.12158, 0.48712, -0.01696
301.743, -9.33147, 0.0, -0.21484, -0.13525, 0.48712, -0.01791
301.982, -9.39336, 0.0, 0.17676, 0.13721, 0.4873, 0.04273
302.024, -9.383, 0.0, 0.07324, 0.02637, 0.48737, 0.0311
302.041, -9.38425, 0.0, 0.08203, 0.02051, 0.4873, 0.0311
302.113, -9.39022, 0.0, 0.12598, 0.0874, 0.4873, 0.03582
302.136, -9.38677, 0.0, 0.08594, 0.04883, 0.48737, 0.0311
302.152, -9.38739, 0.0, 0.08496, 0.03711, 0.48737, 0.03047
302.16, -9.39022, 0.0, 0.10059, 0.07275, 0.48737, 0.03205
302.197, -9.38834, 0.0, 0.08203, 0.03662, 0.48724, 0.0289
302.204, -9.39054, 0.0, 0.09277, 0.05322, 0.4873, 0.02985
302.219, -9.39022, 0.0, 0.08691, 0.0415, 0.4873, 0.02828
302.226, -9.38959, 0.0, 0.05957, 0.04443, 0.48737, 0.02639
302.233, -9.39085, 0.0, 0.06543, 0.05225, 0.48737, 0.02639
302.234, -9.39054, 0.0, 0.06836, 0.05371, 0.4873, 0.02482
302.24, -9.39022, 0.0, 0.03906, 0.03174, 0.4873, 0.02325
302.248, -9.39148, 0.0, 0.05273, 0.03662, 0.48737, 0.02325
302.254, -9.39054, 0.0, 0.03516, 0.02441, 0.4873, 0.02105
302.255, -9.39085, 0.0, 0.04004, 0.01611, 0.48737, 0.02011
302.262, -9.39211, 0.0, 0.02539, 0.03809, 0.4873, 0.02011
302.264, -9.39179, 0.0, 0.01758, 0.03369, 0.4873, 0.01854
302.268, -9.39148, 0.0, 0.01172, 0.01367, 0.4873, 0.01697
302.27, -9.39179, 0.0, 0.00684, 0.00244, 0.4873, 0.01602
302.277, -9.39336, 0.0, 0.00879, 0.02051, 0.4873, 0.01634
302.283, -9.39273, 0.0, -0.00586, 0.01123, 0.4873, 0.01445
302.292, -9.39368, 0.0, 0.00098, 0.00391, 0.4873, 0.01414
302.294, -9.39336, 0.0, -0.01074, 0.0127, 0.48737, 0.01257
302.299, -9.39368, 0.0, -0.01562, -0.01172, 0.4873, 0.01162
302.307, -9.39462, 0.0, -0.01953, 0.00244, 0.4873, 0.01131
302.308, -9.39431, 0.0, -0.01562, 0.0, 0.48737, 0.00974
302.314, -9.39462, 0.0, -0.0332, -0.01611, 0.48737, 0.0088
302.32, -9.39525, 0.0, -0.04395, 0.0, 0.48737, 0.00817
302.332, -9.39556, 0.0, -0.05176, -0.00391, 0.48737, 0.00723
302.432, -9.39588, 0.0, -0.05273, -0.01318, 0.4873, 0.00628
303.116, -9.39619, 0.0, -0.06152, -0.00635, 0.48737, 0.00534
306.618, -9.39588, 0.0, -0.0459, -0.01318, 0.48724, 0.00377
306.623, -9.39619, 0.0, -0.05664, -0.01611, 0.4873, 0.00283
306.629, -9.3965, 0.0, -0.06055, -0.01611, 0.48724, 0.00189
307.357, -9.39682, 0.0, -0.06445, -0.02881, 0.4873, 0.00094
307.643, -9.39713, 0.0, -0.07422, -0.02344, 0.4873, -0.0
308.056, -9.39745, 0.0, -0.07617, -0.03076, 0.48724, -0.00094
308.63, -9.39776, 0.0, -0.08398, -0.03027, 0.48724, -0.00188
308.733, -9.39807, 0.0, -0.08301, -0.0498, 0.487, -0.00283
308.751, -9.39839, 0.0, -0.08789, -0.04932, 0.48712, -0.00377
308.759, -9.3987, 0.0, -0.10352, -0.03662, 0.48706, -0.00471
308.766, -9.39902, 0.0, -0.10449, -0.04639, 0.48706, -0.00565
308.772, -9.39933, 0.0, -0.11914, -0.04004, 0.487, -0.0066
308.775, -9.39965, 0.0, -0.12012, -0.05371, 0.48706, -0.00754
308.785, -9.40059, 0.0, -0.11816, -0.04688, 0.487, -0.00785
309.22, -9.4009, 0.0, -0.12598, -0.06348, 0.487, -0.0088
309.274, -9.40122, 0.0, -0.13477, -0.06201, 0.48706, -0.00974
309.281, -9.40153, 0.0, -0.13672, -0.07666, 0.48712, -0.01068
309.289, -9.40184, 0.0, -0.14551, -0.0625, 0.48706, -0.01162
309.292, -9.40216, 0.0, -0.14844, -0.07666, 0.487, -0.01257
309.298, -9.40247, 0.0, -0.16504, -0.06592, 0.487, -0.01351
309.301, -9.40279, 0.0, -0.17188, -0.06396, 0.487, -0.01445
309.304, -9.4031, 0.0, -0.17285, -0.06982, 0.487, -0.01539
309.314, -9.40436, 0.0, -0.17188, -0.06494, 0.487, -0.01539
309.392, -9.40467, 0.0, -0.17871, -0.07324, 0.48712, -0.01634
309.44, -9.40499, 0.0, -0.1875, -0.0752, 0.48706, -0.01728
309.449, -9.4053, 0.0, -0.19824, -0.07568, 0.487, -0.01822
309.458, -9.40561, 0.0, -0.20215, -0.07666, 0.48694, -0.01916
309.466, -9.40593, 0.0, -0.20898, -0.08594, 0.48694, -0.02011
309.47, -9.40624, 0.0, -0.20117, -0.09961, 0.487, -0.02105
309.473, -9.40656, 0.0, -0.21484, -0.09326, 0.487, -0.02199
309.483, -9.40781, 0.0, -0.21484, -0.09717, 0.48706, -0.02199
309.493, -9.40813, 0.0, -0.22168, -0.10303, 0.48706, -0.02293
309.499, -9.40844, 0.0, -0.22266, -0.10596, 0.48706, -0.02388
309.504, -9.40876, 0.0, -0.22266, -0.12354, 0.48706, -0.02482
309.507, -9.40907, 0.0, -0.23145, -0.11621, 0.48706, -0.02576
309.517, -9.41064, 0.0, -0.23535, -0.09961, 0.48706, -0.02545
309.529, -9.41096, 0.0, -0.24023, -0.10596, 0.48706, -0.02639
309.536, -9.41127, 0.0, -0.25098, -0.12158, 0.48706, -0.02733
309.54, -9.41158, 0.0, -0.25195, -0.12207, 0.48712, -0.02827
309.544, -9.4119, 0.0, -0.25586, -0.12744, 0.48706, -0.02922
309.557, -9.41378, 0.0, -0.24512, -0.13086, 0.48712, -0.02859
309.57, -9.4141, 0.0, -0.25879, -0.12842, 0.48706, -0.02953
309.577, -9.41441, 0.0, -0.26855, -0.125, 0.48706, -0.03047
309.581, -9.41473, 0.0, -0.26855, -0.13965, 0.48712, -0.03142
309.584, -9.41504, 0.0, -0.28711, -0.11963, 0.48718, -0.03236
309.598, -9.41818, 0.0, -0.26855, -0.11914, 0.48712, -0.03047
309.64, -9.41849, 0.0, -0.27637, -0.12402, 0.48706, -0.03142
309.645, -9.41881, 0.0, -0.2793, -0.13916, 0.48706, -0.03236
309.671, -9.42352, 0.0, -0.25586, -0.12451, 0.487, -0.0289
309.672, -9.42384, 0.0, -0.26074, -0.11279, 0.487, -0.02984
309.675, -9.42415, 0.0, -0.27051, -0.12451, 0.487, -0.03079
309.788, -9.46185, 0.0, -0.06934, -0.06201, 0.48706, 0.00566
309.969, -9.47599, 0.0, 0.0332, 0.07227, 0.487, 0.01854
310.0, -9.47567, 0.0, 0.02832, 0.0542, 0.48706, 0.01697
310.008, -9.47253, 0.0, -0.01074, 0.02686, 0.48706, 0.01257
310.031, -9.47567, 0.0, 0.00684, 0.05273, 0.48718, 0.01445
310.046, -9.47599, 0.0, 0.0, 0.06396, 0.48718, 0.01351
310.053, -9.47347, 0.0, -0.02539, 0.02197, 0.48712, 0.00974
310.061, -9.4763, 0.0, -0.00293, 0.03857, 0.48712, 0.01131
310.068, -9.4741, 0.0, -0.03516, 0.00586, 0.48718, 0.00785
310.091, -9.47661, 0.0, -0.02148, 0.04395, 0.48712, 0.00911
310.098, -9.47536, 0.0, -0.04395, 0.00684, 0.48712, 0.0066
310.113, -9.47567, 0.0, -0.04785, 0.0127, 0.48706, 0.00566
310.121, -9.47693, 0.0, -0.04102, 0.01611, 0.48706, 0.00565
310.127, -9.47599, 0.0, -0.0625, 0.00293, 0.487, 0.00346
310.134, -9.47756, 0.0, -0.05469, 0.02881, 0.48706, 0.00377
310.135, -9.47724, 0.0, -0.05469, 0.01465, 0.487, 0.0022
310.14, -9.47661, 0.0, -0.08105, -0.00391, 0.487, 0.00031
310.148, -9.47819, 0.0, -0.07617, 0.00635, 0.48694, 0.00063
310.15, -9.47787, 0.0, -0.08496, 0.00684, 0.48694, -0.00094
310.155, -9.47756, 0.0, -0.09277, -0.01562, 0.487, -0.00251
310.156, -9.47787, 0.0, -0.09473, -0.01562, 0.487, -0.00345
310.165, -9.47913, 0.0, -0.09375, -0.00781, 0.48706, -0.00346
310.171, -9.47881, 0.0, -0.11523, -0.01562, 0.48706, -0.00503
310.177, -9.47976, 0.0, -0.1084, -0.02148, 0.48706, -0.00534
310.181, -9.47944, 0.0, -0.11719, -0.01855, 0.48712, -0.00691
310.185, -9.47976, 0.0, -0.12695, -0.04053, 0.48712, -0.00785
310.193, -9.4807, 0.0, -0.12695, -0.02979, 0.48718, -0.00817
310.195, -9.48038, 0.0, -0.13672, -0.02637, 0.48718, -0.00974
310.2, -9.4807, 0.0, -0.14844, -0.03174, 0.48718, -0.01068
310.208, -9.48164, 0.0, -0.14648, -0.03223, 0.4873, -0.011
310.21, -9.48133, 0.0, -0.1543, -0.04443, 0.48724, -0.01257
310.215, -9.48164, 0.0, -0.16797, -0.04932, 0.48724, -0.01351
310.223, -9.48258, 0.0, -0.16602, -0.0376, 0.4873, -0.01382
310.225, -9.48227, 0.0, -0.17578, -0.04346, 0.4873, -0.01539
310.23, -9.48258, 0.0, -0.17871, -0.06592, 0.4873, -0.01634
310.238, -9.48353, 0.0, -0.17676, -0.06006, 0.48718, -0.01665
310.241, -9.48321, 0.0, -0.18848, -0.06445, 0.48718, -0.01822
310.252, -9.48447, 0.0, -0.19141, -0.06445, 0.48712, -0.01822
310.255, -9.48415, 0.0, -0.19824, -0.06787, 0.48706, -0.01979
310.26, -9.48447, 0.0, -0.20996, -0.08398, 0.487, -0.02073
310.268, -9.48573, 0.0, -0.20508, -0.07324, 0.487, -0.02073
310.269, -9.48541, 0.0, -0.20605, -0.0708, 0.487, -0.0223
310.281, -9.48635, 0.0, -0.21973, -0.07178, 0.48694, -0.02262
310.283, -9.48604, 0.0, -0.22754, -0.08105, 0.48694, -0.02419
310.289, -9.48635, 0.0, -0.23633, -0.1001, 0.48694, -0.02513
310.296, -9.4873, 0.0, -0.23438, -0.09717, 0.48694, -0.02545
310.299, -9.48698, 0.0, -0.24121, -0.10059, 0.48694, -0.02702
310.31, -9.48824, 0.0, -0.24316, -0.09961, 0.48688, -0.02702
310.504, -9.48855, 0.0, -0.25879, -0.104, 0.48663, -0.02796
310.558, -9.48887, 0.0, -0.26562, -0.11426, 0.48657, -0.0289
310.567, -9.48918, 0.0, -0.26953, -0.11914, 0.48657, -0.02984
310.571, -9.4895, 0.0, -0.27637, -0.11865, 0.48657, -0.03079
310.579, -9.49012, 0.0, -0.28027, -0.11523, 0.48657, -0.03142
310.592, -9.49044, 0.0, -0.28613, -0.12207, 0.48651, -0.03236
310.597, -9.49075, 0.0, -0.28809, -0.14014, 0.48657, -0.0333
310.601, -9.49107, 0.0, -0.2998, -0.13428, 0.48657, -0.03424
310.609, -9.49201, 0.0, -0.29395, -0.1416, 0.48651, -0.03456
310.617, -9.49232, 0.0, -0.31055, -0.13232, 0.48663, -0.0355
310.623, -9.49264, 0.0, -0.3125, -0.14111, 0.48657, -0.03644
310.627, -9.49295, 0.0, -0.32227, -0.13818, 0.48657, -0.03738
310.629, -9.49326, 0.0, -0.32227, -0.15186, 0.48657, -0.03833
310.642, -9.49515, 0.0, -0.31543, -0.14258, 0.48657, -0.0377
310.648, -9.49452, 0.0, -0.33008, -0.15576, 0.48651, -0.03958
310.657, -9.49578, 0.0, -0.33203, -0.1499, 0.48651, -0.03958
310.666, -9.49609, 0.0, -0.33496, -0.16309, 0.48663, -0.04053
310.671, -9.49641, 0.0, -0.34277, -0.16553, 0.48663, -0.04147
310.678, -9.49672, 0.0, -0.35254, -0.15283, 0.48663, -0.04241
310.68, -9.49703, 0.0, -0.35059, -0.17188, 0.48657, -0.04335
310.684, -9.49735, 0.0, -0.35449, -0.18018, 0.48657, -0.0443
310.695, -9.49892, 0.0, -0.3584, -0.16064, 0.48657, -0.04398
310.705, -9.49923, 0.0, -0.36523, -0.1748, 0.48657, -0.04492
310.714, -9.49955, 0.0, -0.37305, -0.16895, 0.48657, -0.04587
310.717, -9.49986, 0.0, -0.375, -0.17822, 0.48663, -0.04681
310.72, -9.50018, 0.0, -0.37695, -0.18799, 0.48663, -0.04775
310.732, -9.50206, 0.0, -0.38379, -0.16895, 0.48663, -0.04712
310.746, -9.50238, 0.0, -0.38281, -0.18115, 0.48669, -0.04807
310.752, -9.50269, 0.0, -0.3916, -0.18115, 0.48669, -0.04901
310.755, -9.503, 0.0, -0.39258, -0.18945, 0.48676, -0.04995
310.77, -9.50583, 0.0, -0.38965, -0.17578, 0.48676, -0.04838
310.784, -9.50615, 0.0, -0.39355, -0.18604, 0.48682, -0.04932
310.786, -9.50646, 0.0, -0.40137, -0.18701, 0.48682, -0.05027
310.789, -9.50677, 0.0, -0.4043, -0.19629, 0.48676, -0.05121
311.038, -9.55107, 0.0, -0.17969, -0.12842, 0.48688, -0.00817
311.219, -9.56175, 0.0, -0.09668, -0.05225, 0.487, 0.00126
311.244, -9.56866, 0.0, -0.04492, 0.0083, 0.48688, 0.00691
311.269, -9.56395, 0.0, -0.09668, -0.05176, 0.48694, 0.00094
311.277, -9.56835, 0.0, -0.07617, 0.01172, 0.487, 0.00409
311.293, -9.56803, 0.0, -0.08008, 0.0, 0.48688, 0.00251
311.301, -9.56521, 0.0, -0.1084, -0.0498, 0.48682, -0.00157
311.317, -9.56584, 0.0, -0.11328, -0.04688, 0.48694, -0.0022
311.325, -9.56835, 0.0, -0.09863, -0.02051, 0.48694, -0.00094
311.332, -9.56646, 0.0, -0.12793, -0.0459, 0.48694, -0.00408
311.333, -9.56678, 0.0, -0.12695, -0.05127, 0.48694, -0.00503
311.348, -9.56709, 0.0, -0.12988, -0.06055, 0.48694, -0.00597
311.349, -9.56741, 0.0, -0.13477, -0.05469, 0.48694, -0.00691
311.365, -9.56803, 0.0, -0.14844, -0.06641, 0.48694, -0.00754
311.373, -9.56961, 0.0, -0.13672, -0.0498, 0.48694, -0.00723
311.379, -9.56835, 0.0, -0.16016, -0.06299, 0.48688, -0.00974
311.38, -9.56866, 0.0, -0.15332, -0.06543, 0.48694, -0.01068
311.387, -9.57055, 0.0, -0.1582, -0.05371, 0.48688, -0.01005
311.389, -9.57023, 0.0, -0.16797, -0.06152, 0.48688, -0.01162
311.394, -9.56961, 0.0, -0.18262, -0.06982, 0.48676, -0.01351
311.402, -9.57118, 0.0, -0.17871, -0.06104, 0.48669, -0.01319
311.41, -9.57055, 0.0, -0.19043, -0.08936, 0.48657, -0.01508
311.417, -9.5718, 0.0, -0.18164, -0.08105, 0.48639, -0.01508
311.423, -9.57118, 0.0, -0.19629, -0.08984, 0.48633, -0.01696
311.431, -9.57243, 0.0, -0.20215, -0.07422, 0.48633, -0.01696
311.435, -9.57212, 0.0, -0.20898, -0.08398, 0.48627, -0.01853
311.44, -9.57243, 0.0, -0.21875, -0.10059, 0.48627, -0.01948
311.447, -9.57338, 0.0, -0.2207, -0.08984, 0.48627, -0.01979
311.45, -9.57306, 0.0, -0.22852, -0.09912, 0.48621, -0.02136
311.455, -9.57338, 0.0, -0.23828, -0.1084, 0.48615, -0.0223
311.463, -9.57463, 0.0, -0.2334, -0.09717, 0.48608, -0.0223
311.466, -9.57432, 0.0, -0.23633, -0.10938, 0.48608, -0.02388
311.478, -9.57557, 0.0, -0.24316, -0.09814, 0.48608, -0.02388
311.48, -9.57526, 0.0, -0.24805, -0.11621, 0.48602, -0.02545
311.486, -9.57557, 0.0, -0.25977, -0.12305, 0.48602, -0.02639
311.492, -9.5762, 0.0, -0.25977, -0.12451, 0.48608, -0.02702
311.535, -9.57652, 0.0, -0.26855, -0.13086, 0.48627, -0.02796
311.549, -9.57683, 0.0, -0.27441, -0.1333, 0.48627, -0.0289
311.559, -9.57715, 0.0, -0.2793, -0.13281, 0.48621, -0.02984
311.564, -9.57746, 0.0, -0.28906, -0.13477, 0.48621, -0.03079
311.569, -9.57777, 0.0, -0.29688, -0.13232, 0.48621, -0.03173
311.575, -9.5784, 0.0, -0.29492, -0.1377, 0.48627, -0.03236
311.577, -9.57872, 0.0, -0.30762, -0.1333, 0.48621, -0.0333
311.581, -9.57903, 0.0, -0.30273, -0.15527, 0.48627, -0.03424
311.591, -9.58029, 0.0, -0.30664, -0.14111, 0.48615, -0.03424
311.603, -9.5806, 0.0, -0.31836, -0.14111, 0.48615, -0.03519
311.611, -9.58092, 0.0, -0.31934, -0.14746, 0.48608, -0.03613
311.615, -9.58123, 0.0, -0.3252, -0.15918, 0.48608, -0.03707
311.618, -9.58154, 0.0, -0.33594, -0.14941, 0.48608, -0.03801
311.629, -9.58343, 0.0, -0.33008, -0.14209, 0.48608, -0.03738
311.632, -9.58311, 0.0, -0.33594, -0.15234, 0.48602, -0.03896
311.637, -9.58343, 0.0, -0.34473, -0.15967, 0.48608, -0.0399
311.648, -9.58531, 0.0, -0.33887, -0.15674, 0.48608, -0.03927
311.649, -9.585, 0.0, -0.34277, -0.15332, 0.48608, -0.04084
311.655, -9.58531, 0.0, -0.35449, -0.17285, 0.48608, -0.04178
311.664, -9.58688, 0.0, -0.35254, -0.15967, 0.48608, -0.04147
311.674, -9.5872, 0.0, -0.3623, -0.17041, 0.48602, -0.04241
311.681, -9.58751, 0.0, -0.36914, -0.16797, 0.48615, -0.04335
311.685, -9.58783, 0.0, -0.37793, -0.16943, 0.48621, -0.0443
311.699, -9.59065, 0.0, -0.36035, -0.16553, 0.48627, -0.04272
311.711, -9.59097, 0.0, -0.37012, -0.17285, 0.48621, -0.04367
311.715, -9.59128, 0.0, -0.37402, -0.17822, 0.48627, -0.04461
312.268, -9.65694, 0.0, 0.02148, 0.01514, 0.48669, 0.01979
312.293, -9.65286, 0.0, -0.01953, -0.03662, 0.48669, 0.01445
312.317, -9.65569, 0.0, 0.00293, -0.00439, 0.48669, 0.01602
312.324, -9.65349, 0.0, -0.02539, -0.0376, 0.48669, 0.01257
312.333, -9.656, 0.0, -0.00488, -0.01172, 0.48669, 0.01382
312.34, -9.65411, 0.0, -0.04883, -0.02051, 0.48663, 0.01068
312.348, -9.65694, 0.0, -0.02734, -0.01172, 0.48663, 0.01225
312.349, -9.65631, 0.0, -0.02148, -0.01855, 0.48669, 0.01037
312.355, -9.65506, 0.0, -0.04785, -0.05469, 0.48669, 0.00785
312.364, -9.65726, 0.0, -0.04297, -0.01709, 0.48663, 0.0088
312.371, -9.656, 0.0, -0.06445, -0.04883, 0.48663, 0.00628
312.379, -9.65788, 0.0, -0.05078, -0.03809, 0.48657, 0.00691
312.387, -9.65694, 0.0, -0.06738, -0.06934, 0.48663, 0.00471
312.395, -9.6582, 0.0, -0.07227, -0.04004, 0.48663, 0.00471
312.401, -9.65726, 0.0, -0.08887, -0.05762, 0.48663, 0.00251
312.402, -9.65757, 0.0, -0.08691, -0.05859, 0.48669, 0.00157
312.409, -9.65914, 0.0, -0.08008, -0.05664, 0.48669, 0.00189
312.412, -9.65883, 0.0, -0.09082, -0.06689, 0.48669, 0.00032
312.416, -9.65851, 0.0, -0.10449, -0.07422, 0.48663, -0.00126
312.417, -9.65883, 0.0, -0.10254, -0.07324, 0.48663, -0.0022
312.426, -9.66071, 0.0, -0.10254, -0.06934, 0.48663, -0.00157
312.427, -9.6604, 0.0, -0.1084, -0.05957, 0.48657, -0.00314
312.432, -9.66008, 0.0, -0.12988, -0.06348, 0.48663, -0.00471
312.433, -9.6604, 0.0, -0.12207, -0.08398, 0.48663, -0.00566
312.442, -9.66228, 0.0, -0.12402, -0.07861, 0.48663, -0.00503
312.444, -9.66197, 0.0, -0.13281, -0.07764, 0.48663, -0.0066
312.448, -9.66165, 0.0, -0.15234, -0.08594, 0.48657, -0.00817
312.45, -9.66197, 0.0, -0.14746, -0.10449, 0.48657, -0.00911
312.46, -9.66354, 0.0, -0.14844, -0.08398, 0.48663, -0.0088
312.465, -9.66323, 0.0, -0.16113, -0.09814, 0.48663, -0.01037
312.468, -9.66354, 0.0, -0.1709, -0.09814, 0.48663, -0.01131
312.476, -9.6648, 0.0, -0.16406, -0.1001, 0.48663, -0.01131
312.478, -9.66448, 0.0, -0.18066, -0.08447, 0.48663, -0.01288
312.484, -9.6648, 0.0, -0.18262, -0.11523, 0.48657, -0.01382
312.492, -9.66605, 0.0, -0.19043, -0.09131, 0.48639, -0.01382
312.496, -9.66574, 0.0, -0.19434, -0.1001, 0.48633, -0.01539
312.5, -9.66605, 0.0, -0.2002, -0.11621, 0.48633, -0.01634
312.51, -9.66731, 0.0, -0.19922, -0.10938, 0.48633, -0.01634
312.605, -9.66762, 0.0, -0.2041, -0.11426, 0.48608, -0.01728
312.612, -9.66794, 0.0, -0.21875, -0.12061, 0.48615, -0.01822
312.618, -9.66857, 0.0, -0.2168, -0.12451, 0.48615, -0.01885
312.621, -9.66888, 0.0, -0.22559, -0.125, 0.48608, -0.01979
312.631, -9.66982, 0.0, -0.21777, -0.12891, 0.4859, -0.02011
312.639, -9.67014, 0.0, -0.23047, -0.12598, 0.48584, -0.02105
312.65, -9.67139, 0.0, -0.22461, -0.13232, 0.4859, -0.02105
312.661, -9.67171, 0.0, -0.23145, -0.14307, 0.48602, -0.02199
312.668, -9.67202, 0.0, -0.23633, -0.14551, 0.48602, -0.02293
312.669, -9.67234, 0.0, -0.23633, -0.14795, 0.48602, -0.02388
312.683, -9.67516, 0.0, -0.23633, -0.12744, 0.48602, -0.0223
312.687, -9.67485, 0.0, -0.24414, -0.1416, 0.48602, -0.02388
312.693, -9.67516, 0.0, -0.24902, -0.14746, 0.48608, -0.02482
312.709, -9.67831, 0.0, -0.24023, -0.14355, 0.48627, -0.02293
312.719, -9.67862, 0.0, -0.24121, -0.15674, 0.48627, -0.02388
312.722, -9.67893, 0.0, -0.24805, -0.15967, 0.48633, -0.02482
312.976, -9.75904, 0.0, 0.26758, 0.18604, 0.48676, 0.05404
313.092, -9.74899, 0.0, 0.19043, 0.11816, 0.487, 0.04273
