Time, Position, Velocity, Iq, Uq, Vsupply, Error Position
93.733, 5.6178, 0.0, 0.01758, 0.01562, 0.48438, -0.01194
93.735, 5.61748, 0.0, 0.02832, 0.01807, 0.48438, -0.01037
93.748, 5.61811, 0.0, 0.0293, 0.01807, 0.48438, -0.00974
93.753, 5.61748, 0.0, 0.04199, 0.04541, 0.48431, -0.00785
93.755, 5.6178, 0.0, 0.03906, 0.04639, 0.48438, -0.00691
93.763, 5.61905, 0.0, 0.04883, 0.0293, 0.48431, -0.00691
93.764, 5.61874, 0.0, 0.04688, 0.03613, 0.48425, -0.00534
93.77, 5.61905, 0.0, 0.06055, 0.06641, 0.48431, -0.0044
93.777, 5.61999, 0.0, 0.06641, 0.04199, 0.48431, -0.00408
93.78, 5.61968, 0.0, 0.07129, 0.05225, 0.48425, -0.00251
93.785, 5.61999, 0.0, 0.08496, 0.05225, 0.48431, -0.00157
93.793, 5.62094, 0.0, 0.08105, 0.05273, 0.48438, -0.00126
93.795, 5.62062, 0.0, 0.09375, 0.05566, 0.48425, 0.00031
93.8, 5.62094, 0.0, 0.09961, 0.07129, 0.48425, 0.00126
93.806, 5.62157, 0.0, 0.10645, 0.05176, 0.48431, 0.00189
93.817, 5.62188, 0.0, 0.1084, 0.07373, 0.48425, 0.00283
93.821, 5.62219, 0.0, 0.10938, 0.0791, 0.48425, 0.00377
93.827, 5.62251, 0.0, 0.11719, 0.07764, 0.48425, 0.00471
93.831, 5.62282, 0.0, 0.11914, 0.0874, 0.48419, 0.00565
93.835, 5.62314, 0.0, 0.13184, 0.08105, 0.48419, 0.0066
93.839, 5.62345, 0.0, 0.13184, 0.08887, 0.48419, 0.00754
93.842, 5.62376, 0.0, 0.14453, 0.08887, 0.48413, 0.00848
93.851, 5.62471, 0.0, 0.1377, 0.09521, 0.48425, 0.0088
94.15, 5.62502, 0.0, 0.16113, 0.08154, 0.48425, 0.00974
94.174, 5.62534, 0.0, 0.16016, 0.08545, 0.48425, 0.01068
94.209, 5.62565, 0.0, 0.16895, 0.09717, 0.48419, 0.01162
94.217, 5.62628, 0.0, 0.17285, 0.09717, 0.48431, 0.01225
94.307, 5.62659, 0.0, 0.1748, 0.09814, 0.48413, 0.01319
94.316, 5.62691, 0.0, 0.17676, 0.10547, 0.48413, 0.01414
94.319, 5.62722, 0.0, 0.18359, 0.1123, 0.48413, 0.01508
94.326, 5.62785, 0.0, 0.19434, 0.09766, 0.48413, 0.01571
94.33, 5.62816, 0.0, 0.18848, 0.12061, 0.48407, 0.01665
94.337, 5.62848, 0.0, 0.2002, 0.12158, 0.48407, 0.01759
94.341, 5.62879, 0.0, 0.21484, 0.10449, 0.48407, 0.01854
94.344, 5.62911, 0.0, 0.21582, 0.11328, 0.48407, 0.01948
94.355, 5.63036, 0.0, 0.20801, 0.12402, 0.48407, 0.01948
94.358, 5.63005, 0.0, 0.21777, 0.12402, 0.48401, 0.02105
94.362, 5.63036, 0.0, 0.22949, 0.13135, 0.48401, 0.02199
94.37, 5.63162, 0.0, 0.22852, 0.11523, 0.48401, 0.02199
94.381, 5.63193, 0.0, 0.23828, 0.13135, 0.48401, 0.02293
94.394, 5.63225, 0.0, 0.24609, 0.12207, 0.48401, 0.02388
94.399, 5.63256, 0.0, 0.25391, 0.12842, 0.48395, 0.02482
94.403, 5.63288, 0.0, 0.25, 0.14014, 0.48389, 0.02576
94.406, 5.63319, 0.0, 0.26074, 0.13379, 0.48395, 0.0267
94.418, 5.63476, 0.0, 0.25488, 0.12744, 0.48389, 0.02639
94.42, 5.63445, 0.0, 0.26172, 0.13818, 0.48395, 0.02796
94.426, 5.63476, 0.0, 0.27637, 0.15039, 0.48389, 0.0289
94.435, 5.63633, 0.0, 0.26855, 0.13623, 0.48383, 0.02859
94.44, 5.63602, 0.0, 0.27734, 0.1416, 0.48383, 0.03016
94.443, 5.63633, 0.0, 0.28613, 0.15674, 0.48389, 0.0311
94.454, 5.63853, 0.0, 0.2793, 0.13965, 0.48389, 0.03016
94.509, 5.63884, 0.0, 0.28906, 0.15088, 0.4837, 0.0311
94.517, 5.63916, 0.0, 0.29785, 0.14844, 0.4837, 0.03204
94.521, 5.63947, 0.0, 0.30176, 0.16797, 0.48364, 0.03299
94.524, 5.63979, 0.0, 0.30078, 0.16797, 0.4837, 0.03393
94.539, 5.64293, 0.0, 0.29688, 0.14258, 0.48364, 0.03204
94.552, 5.64324, 0.0, 0.30566, 0.16211, 0.48364, 0.03299
94.562, 5.64356, 0.0, 0.30273, 0.17285, 0.48364, 0.03393
94.563, 5.64387, 0.0, 0.30957, 0.17041, 0.48358, 0.03487
94.852, 5.70105, 0.0, -0.02051, 0.0376, 0.48431, -0.02105
94.868, 5.70136, 0.0, -0.0166, 0.03613, 0.48431, -0.02011
94.899, 5.70199, 0.0, -0.0127, 0.03516, 0.48431, -0.01948
94.907, 5.7045, 0.0, -0.02637, 0.00293, 0.48431, -0.02073
94.944, 5.70293, 0.0, -0.00684, 0.04053, 0.48431, -0.01791
94.951, 5.70482, 0.0, -0.01465, 0.01465, 0.48438, -0.01854
94.952, 5.7045, 0.0, -0.01465, 0.01758, 0.48431, -0.01696
94.958, 5.70356, 0.0, 0.01172, 0.03711, 0.48425, -0.01477
94.959, 5.70388, 0.0, 0.00586, 0.04639, 0.48425, -0.01382
94.967, 5.70545, 0.0, 0.00488, 0.02246, 0.48425, -0.01414
94.973, 5.7045, 0.0, 0.02344, 0.05029, 0.48425, -0.01194
94.975, 5.70513, 0.0, 0.03027, 0.05225, 0.48425, -0.01131
94.982, 5.70639, 0.0, 0.02539, 0.04443, 0.48431, -0.01131
94.983, 5.70607, 0.0, 0.02832, 0.03613, 0.48425, -0.00974
94.988, 5.70545, 0.0, 0.04395, 0.06543, 0.48425, -0.00785
94.989, 5.70576, 0.0, 0.05273, 0.05908, 0.48431, -0.00691
94.998, 5.70733, 0.0, 0.05469, 0.03516, 0.48431, -0.00723
95.003, 5.7067, 0.0, 0.06738, 0.06104, 0.48431, -0.00534
95.005, 5.70702, 0.0, 0.06543, 0.07812, 0.48419, -0.0044
95.012, 5.70827, 0.0, 0.05664, 0.06396, 0.48419, -0.0044
95.014, 5.70796, 0.0, 0.08008, 0.05859, 0.48419, -0.00283
95.02, 5.70827, 0.0, 0.09375, 0.06006, 0.48419, -0.00188
95.027, 5.7089, 0.0, 0.09375, 0.05127, 0.48419, -0.00126
95.03, 5.70859, 0.0, 0.09766, 0.06445, 0.48419, 0.00031
95.034, 5.7089, 0.0, 0.0957, 0.08691, 0.48419, 0.00126
95.042, 5.70984, 0.0, 0.10059, 0.08496, 0.48419, 0.00157
95.131, 5.71016, 0.0, 0.11816, 0.0708, 0.48413, 0.00251
95.307, 5.71047, 0.0, 0.10938, 0.08789, 0.48413, 0.00346
95.6, 5.71079, 0.0, 0.12695, 0.07861, 0.48407, 0.0044
95.705, 5.7111, 0.0, 0.13477, 0.08057, 0.48413, 0.00534
95.712, 5.71141, 0.0, 0.13672, 0.0874, 0.48413, 0.00628
95.718, 5.71173, 0.0, 0.14355, 0.09424, 0.48407, 0.00723
95.723, 5.71204, 0.0, 0.1543, 0.08643, 0.48413, 0.00817
95.731, 5.71267, 0.0, 0.15137, 0.09619, 0.48413, 0.0088
95.812, 5.71299, 0.0, 0.16211, 0.08691, 0.48413, 0.00974
95.825, 5.7133, 0.0, 0.16309, 0.10254, 0.48413, 0.01068
95.832, 5.71361, 0.0, 0.1748, 0.1001, 0.48413, 0.01162
95.836, 5.71393, 0.0, 0.17383, 0.11572, 0.48413, 0.01257
95.839, 5.71424, 0.0, 0.17773, 0.11621, 0.48419, 0.01351
95.842, 5.71456, 0.0, 0.18359, 0.11572, 0.48413, 0.01445
95.85, 5.7155, 0.0, 0.18555, 0.11719, 0.48413, 0.01477
95.894, 5.71581, 0.0, 0.19629, 0.11963, 0.48413, 0.01571
95.919, 5.71613, 0.0, 0.2041, 0.1123, 0.48407, 0.01665
95.928, 5.71644, 0.0, 0.20605, 0.12891, 0.48407, 0.01759
95.932, 5.71676, 0.0, 0.20996, 0.12695, 0.48407, 0.01854
95.935, 5.71707, 0.0, 0.21387, 0.12891, 0.48407, 0.01948
95.943, 5.71801, 0.0, 0.21777, 0.1333, 0.48407, 0.01979
95.952, 5.71833, 0.0, 0.22949, 0.12109, 0.48401, 0.02073
95.958, 5.71864, 0.0, 0.22852, 0.14502, 0.48407, 0.02168
95.962, 5.71896, 0.0, 0.23926, 0.13525, 0.48401, 0.02262
95.969, 5.7199, 0.0, 0.2373, 0.1416, 0.48401, 0.02293
95.977, 5.72021, 0.0, 0.24902, 0.13379, 0.48401, 0.02388
95.985, 5.72053, 0.0, 0.25488, 0.14258, 0.48395, 0.02482
95.989, 5.72084, 0.0, 0.25293, 0.15918, 0.48401, 0.02576
96.0, 5.7221, 0.0, 0.24707, 0.1582, 0.48395, 0.02576
96.009, 5.72241, 0.0, 0.26465, 0.15527, 0.48395, 0.0267
96.013, 5.72273, 0.0, 0.26953, 0.15527, 0.48395, 0.02765
96.016, 5.72304, 0.0, 0.27637, 0.1543, 0.48395, 0.02859
96.027, 5.72461, 0.0, 0.27344, 0.15918, 0.48389, 0.02827
96.064, 5.72492, 0.0, 0.2832, 0.16113, 0.48383, 0.02922
96.075, 5.72524, 0.0, 0.28223, 0.17139, 0.48389, 0.03016
96.078, 5.72555, 0.0, 0.28516, 0.18164, 0.48389, 0.0311
96.081, 5.72587, 0.0, 0.2959, 0.17578, 0.48389, 0.03204
96.094, 5.72869, 0.0, 0.28809, 0.16748, 0.48395, 0.03047
96.096, 5.72838, 0.0, 0.29102, 0.17041, 0.48389, 0.03204
96.102, 5.72869, 0.0, 0.30273, 0.18164, 0.48383, 0.03299
96.116, 5.73121, 0.0, 0.29004, 0.17676, 0.48383, 0.03173
96.127, 5.73152, 0.0, 0.30176, 0.17676, 0.48383, 0.03267
96.131, 5.73184, 0.0, 0.30762, 0.18604, 0.48383, 0.03362
96.191, 5.81163, 0.0, -0.20605, -0.18604, 0.48395, -0.04492
96.373, 5.7843, 0.0, 0.02148, 0.05859, 0.48407, -0.01634
96.382, 5.7953, 0.0, -0.07227, -0.05273, 0.48407, -0.02608
96.503, 5.78964, 0.0, -0.00684, 0.02783, 0.48419, -0.01916
96.511, 5.79215, 0.0, -0.02051, -0.01318, 0.48413, -0.02042
96.533, 5.79027, 0.0, 0.00098, 0.02441, 0.48419, -0.01728
96.549, 5.79058, 0.0, 0.0, 0.03125, 0.48419, -0.01634
96.556, 5.7931, 0.0, -0.00488, 0.00049, 0.48419, -0.01759
96.557, 5.79247, 0.0, -0.00488, 0.00391, 0.48425, -0.01571
96.563, 5.79121, 0.0, 0.02246, 0.03174, 0.48419, -0.01319
96.564, 5.79153, 0.0, 0.01953, 0.02734, 0.48419, -0.01225
96.579, 5.79215, 0.0, 0.02539, 0.04395, 0.48425, -0.01162
96.586, 5.79404, 0.0, 0.02051, 0.03174, 0.48419, -0.01225
96.587, 5.79372, 0.0, 0.02441, 0.02979, 0.48419, -0.01068
96.592, 5.79278, 0.0, 0.05469, 0.02832, 0.48419, -0.00848
96.594, 5.79341, 0.0, 0.05078, 0.05518, 0.48413, -0.00785
96.601, 5.79498, 0.0, 0.0498, 0.02148, 0.48413, -0.00817
96.603, 5.79467, 0.0, 0.04883, 0.05615, 0.48419, -0.0066
96.608, 5.79404, 0.0, 0.06934, 0.06055, 0.48419, -0.00471
96.609, 5.79435, 0.0, 0.07031, 0.05908, 0.48413, -0.00377
96.616, 5.79592, 0.0, 0.0625, 0.05615, 0.48413, -0.00408
96.618, 5.79561, 0.0, 0.08008, 0.04395, 0.48413, -0.00251
96.622, 5.7953, 0.0, 0.0918, 0.06494, 0.48419, -0.00094
96.624, 5.79561, 0.0, 0.10059, 0.06592, 0.48419, 0.0
96.632, 5.79749, 0.0, 0.08691, 0.06152, 0.48419, -0.00063
96.633, 5.79718, 0.0, 0.09668, 0.04785, 0.48413, 0.00094
96.638, 5.79655, 0.0, 0.11426, 0.07373, 0.48419, 0.00283
96.639, 5.79687, 0.0, 0.1123, 0.07812, 0.48419, 0.00377
96.648, 5.79875, 0.0, 0.11328, 0.06982, 0.48413, 0.00314
96.649, 5.79844, 0.0, 0.11523, 0.06543, 0.48413, 0.00471
96.654, 5.79812, 0.0, 0.13672, 0.08252, 0.48419, 0.00628
96.655, 5.79844, 0.0, 0.13281, 0.09131, 0.48419, 0.00723
96.663, 5.80001, 0.0, 0.1416, 0.06885, 0.48419, 0.00691
96.665, 5.79969, 0.0, 0.14844, 0.07715, 0.48419, 0.00848
96.669, 5.79938, 0.0, 0.16113, 0.08789, 0.48419, 0.01005
96.67, 5.79969, 0.0, 0.15918, 0.09375, 0.48419, 0.011
96.679, 5.80158, 0.0, 0.16211, 0.08252, 0.48419, 0.01037
96.681, 5.80127, 0.0, 0.16992, 0.08154, 0.48419, 0.01194
96.693, 5.80221, 0.0, 0.16699, 0.09375, 0.48419, 0.01225
96.695, 5.80189, 0.0, 0.17773, 0.09766, 0.48419, 0.01382
96.701, 5.80221, 0.0, 0.19043, 0.10986, 0.48425, 0.01477
96.708, 5.80315, 0.0, 0.18945, 0.09375, 0.48419, 0.01508
96.713, 5.80284, 0.0, 0.19922, 0.1084, 0.48425, 0.01665
96.716, 5.80315, 0.0, 0.21191, 0.10205, 0.48425, 0.01759
96.726, 5.80441, 0.0, 0.2041, 0.10059, 0.48419, 0.01759
96.808, 5.80472, 0.0, 0.21875, 0.11279, 0.48425, 0.01854
96.815, 5.80503, 0.0, 0.22266, 0.1167, 0.48425, 0.01948
96.822, 5.80535, 0.0, 0.22656, 0.12207, 0.48425, 0.02042
96.827, 5.80566, 0.0, 0.23145, 0.12842, 0.48425, 0.02136
96.836, 5.80661, 0.0, 0.23633, 0.11523, 0.48431, 0.02168
96.846, 5.80692, 0.0, 0.23438, 0.13086, 0.48425, 0.02262
96.852, 5.80723, 0.0, 0.24414, 0.13135, 0.48425, 0.02356
96.855, 5.80755, 0.0, 0.25098, 0.12744, 0.48425, 0.0245
96.863, 5.8088, 0.0, 0.24707, 0.14404, 0.48431, 0.0245
96.913, 5.80912, 0.0, 0.25879, 0.13086, 0.48419, 0.02545
96.922, 5.80943, 0.0, 0.2627, 0.1333, 0.48419, 0.02639
96.926, 5.80975, 0.0, 0.26758, 0.14209, 0.48419, 0.02733
96.929, 5.81006, 0.0, 0.27441, 0.14404, 0.48425, 0.02827
96.938, 5.81163, 0.0, 0.27148, 0.14551, 0.48431, 0.02796
96.954, 5.81195, 0.0, 0.2832, 0.14551, 0.48425, 0.0289
96.959, 5.81226, 0.0, 0.28223, 0.15234, 0.48425, 0.02985
96.962, 5.81257, 0.0, 0.29199, 0.1582, 0.48425, 0.03079
96.974, 5.81477, 0.0, 0.28223, 0.14648, 0.48425, 0.02984
96.989, 5.81509, 0.0, 0.29395, 0.14746, 0.48431, 0.03079
96.999, 5.8154, 0.0, 0.29004, 0.16553, 0.48425, 0.03173
97.003, 5.81572, 0.0, 0.30273, 0.16504, 0.48431, 0.03267
97.02, 5.81949, 0.0, 0.28125, 0.15527, 0.48438, 0.03016
97.032, 5.8198, 0.0, 0.30176, 0.14111, 0.48438, 0.0311
97.035, 5.82011, 0.0, 0.30371, 0.15723, 0.48444, 0.03204
97.038, 5.82043, 0.0, 0.30664, 0.16602, 0.48438, 0.03299
97.199, 5.86818, 0.0, 0.04492, 0.06348, 0.48401, -0.01351
97.236, 5.87195, 0.0, 0.0293, 0.04297, 0.48413, -0.01602
97.354, 5.87761, 0.0, -0.01562, -0.00146, 0.48419, -0.02042
97.37, 5.87792, 0.0, -0.00684, -0.00488, 0.48419, -0.01948
97.386, 5.87855, 0.0, -0.00684, -0.00293, 0.48419, -0.01885
97.394, 5.88106, 0.0, -0.02441, -0.03223, 0.48419, -0.02011
97.401, 5.87886, 0.0, 0.0, 0.0, 0.48413, -0.01665
97.402, 5.87949, 0.0, 0.00098, -0.00195, 0.48425, -0.01602
97.409, 5.882, 0.0, -0.00781, -0.01709, 0.48419, -0.01728
97.41, 5.88169, 0.0, 0.00293, -0.03662, 0.48425, -0.01571
97.417, 5.88043, 0.0, 0.0293, 0.00879, 0.48419, -0.01319
97.425, 5.88232, 0.0, 0.01367, -0.01758, 0.48419, -0.01382
97.432, 5.88106, 0.0, 0.03418, 0.01562, 0.48425, -0.01131
97.44, 5.88295, 0.0, 0.02148, -0.00342, 0.48419, -0.01194
97.447, 5.88169, 0.0, 0.04688, 0.02051, 0.48425, -0.00942
97.455, 5.88326, 0.0, 0.03906, -0.00049, 0.48419, -0.00974
97.461, 5.88232, 0.0, 0.05859, 0.02051, 0.48419, -0.00754
97.463, 5.88295, 0.0, 0.05566, 0.03223, 0.48419, -0.00691
97.47, 5.8842, 0.0, 0.05957, 0.00586, 0.48425, -0.00691
97.471, 5.88389, 0.0, 0.05762, 0.01074, 0.48425, -0.00534
97.476, 5.88326, 0.0, 0.0752, 0.03809, 0.48425, -0.00346
97.477, 5.88357, 0.0, 0.0791, 0.04053, 0.48425, -0.00251
97.487, 5.88515, 0.0, 0.07812, 0.02686, 0.48431, -0.00283
97.492, 5.88483, 0.0, 0.08691, 0.04492, 0.48431, -0.00126
97.495, 5.88515, 0.0, 0.09766, 0.04639, 0.48431, -0.00031
97.502, 5.88609, 0.0, 0.10059, 0.03027, 0.48438, 0.0
97.505, 5.88577, 0.0, 0.11328, 0.03857, 0.48431, 0.00157
97.51, 5.88609, 0.0, 0.11426, 0.06445, 0.48431, 0.00251
97.518, 5.88703, 0.0, 0.11523, 0.04785, 0.48438, 0.00283
97.529, 5.88734, 0.0, 0.12402, 0.05859, 0.48444, 0.00377
97.572, 5.88766, 0.0, 0.13184, 0.05566, 0.48438, 0.00471
97.582, 5.88797, 0.0, 0.13672, 0.07129, 0.48425, 0.00566
97.586, 5.88829, 0.0, 0.13965, 0.07227, 0.48431, 0.0066
97.589, 5.8886, 0.0, 0.14258, 0.07471, 0.48425, 0.00754
97.596, 5.88954, 0.0, 0.15039, 0.06592, 0.48419, 0.00785
97.667, 5.88986, 0.0, 0.15918, 0.06738, 0.48376, 0.0088
97.678, 5.89017, 0.0, 0.15918, 0.08203, 0.48376, 0.00974
97.687, 5.89049, 0.0, 0.16602, 0.08398, 0.48376, 0.01068
97.693, 5.8908, 0.0, 0.1709, 0.09131, 0.4837, 0.01162
97.697, 5.89111, 0.0, 0.17871, 0.08154, 0.4837, 0.01257
97.701, 5.89143, 0.0, 0.18262, 0.09619, 0.4837, 0.01351
97.704, 5.89174, 0.0, 0.18848, 0.09863, 0.4837, 0.01445
97.715, 5.893, 0.0, 0.18457, 0.09131, 0.48364, 0.01445
97.718, 5.89269, 0.0, 0.20117, 0.0957, 0.4837, 0.01602
97.722, 5.893, 0.0, 0.2041, 0.10352, 0.4837, 0.01696
97.733, 5.89488, 0.0, 0.19824, 0.10156, 0.48364, 0.01634
97.735, 5.89457, 0.0, 0.20508, 0.10156, 0.48364, 0.01791
97.74, 5.89488, 0.0, 0.21973, 0.1123, 0.4837, 0.01885
97.748, 5.89646, 0.0, 0.21191, 0.11572, 0.4837, 0.01854
97.982, 5.89677, 0.0, 0.22656, 0.1167, 0.48376, 0.01948
97.993, 5.89708, 0.0, 0.2334, 0.11572, 0.4837, 0.02042
97.997, 5.8974, 0.0, 0.2373, 0.13086, 0.4837, 0.02136
98.009, 5.89897, 0.0, 0.22266, 0.13184, 0.48376, 0.02105
98.054, 5.89928, 0.0, 0.2334, 0.13818, 0.4837, 0.02199
98.063, 5.8996, 0.0, 0.25391, 0.12305, 0.48376, 0.02293
98.068, 5.89991, 0.0, 0.25391, 0.13672, 0.48376, 0.02388
98.071, 5.90022, 0.0, 0.25977, 0.13623, 0.4837, 0.02482
98.086, 5.90274, 0.0, 0.24805, 0.13477, 0.48383, 0.02356
98.09, 5.90242, 0.0, 0.25488, 0.14307, 0.48383, 0.02513
98.094, 5.90274, 0.0, 0.26855, 0.14355, 0.48389, 0.02608
98.11, 5.90651, 0.0, 0.24805, 0.13574, 0.48389, 0.02356
98.122, 5.90682, 0.0, 0.26172, 0.14307, 0.48395, 0.0245
98.125, 5.90714, 0.0, 0.26562, 0.13623, 0.48395, 0.02545
98.266, 5.95206, 0.0, 0.00879, 0.02393, 0.48401, -0.01822
98.292, 5.96369, 0.0, -0.07617, -0.08643, 0.48407, -0.02859
98.381, 5.95803, 0.0, -0.01367, -0.0249, 0.48401, -0.02168
98.404, 5.96086, 0.0, -0.03516, -0.05029, 0.48401, -0.02325
98.419, 5.96054, 0.0, -0.03223, -0.05811, 0.48401, -0.02168
98.426, 5.95897, 0.0, -0.00293, -0.02734, 0.48395, -0.01885
98.441, 5.95929, 0.0, -0.00195, -0.02881, 0.48401, -0.01791
98.449, 5.96117, 0.0, -0.01074, -0.03271, 0.48401, -0.01854
98.456, 5.95992, 0.0, 0.0166, -0.02979, 0.48401, -0.01602
98.464, 5.96149, 0.0, 0.0, -0.04248, 0.48395, -0.01634
98.47, 5.96023, 0.0, 0.0166, -0.01465, 0.48401, -0.01382
98.471, 5.96054, 0.0, 0.01855, -0.01514, 0.48401, -0.01288
98.478, 5.96243, 0.0, 0.01953, -0.01611, 0.48401, -0.01351
98.479, 5.96211, 0.0, 0.02441, -0.02783, 0.48401, -0.01194
98.485, 5.96117, 0.0, 0.0459, -0.00098, 0.48407, -0.00974
98.493, 5.96274, 0.0, 0.04199, -0.01611, 0.48401, -0.01005
98.499, 5.9618, 0.0, 0.05566, 0.00195, 0.48407, -0.00785
98.5, 5.96211, 0.0, 0.05371, 0.00391, 0.48407, -0.00691
98.508, 5.96369, 0.0, 0.05762, -0.00879, 0.48413, -0.00723
98.514, 5.96274, 0.0, 0.07422, 0.00635, 0.48407, -0.00503
98.515, 5.96306, 0.0, 0.07129, 0.01465, 0.48413, -0.00408
98.522, 5.96463, 0.0, 0.07715, 0.00293, 0.48407, -0.0044
98.529, 5.964, 0.0, 0.08789, 0.02295, 0.48407, -0.00251
98.531, 5.96431, 0.0, 0.08789, 0.03467, 0.48407, -0.00157
98.538, 5.96526, 0.0, 0.0957, 0.01172, 0.48407, -0.00126
98.541, 5.96494, 0.0, 0.09961, 0.03125, 0.48413, 0.00031
98.546, 5.96526, 0.0, 0.10352, 0.04834, 0.48419, 0.00126
98.554, 5.9662, 0.0, 0.1123, 0.02637, 0.48413, 0.00157
99.651, 5.96651, 0.0, 0.12012, 0.03857, 0.48431, 0.00251
99.759, 5.96683, 0.0, 0.12598, 0.05078, 0.48438, 0.00346
99.849, 5.96714, 0.0, 0.13477, 0.04688, 0.48425, 0.0044
99.936, 5.96746, 0.0, 0.14062, 0.0498, 0.48419, 0.00534
99.947, 5.96777, 0.0, 0.14258, 0.05615, 0.48413, 0.00628
99.957, 5.96808, 0.0, 0.15723, 0.04932, 0.48401, 0.00723
99.964, 5.9684, 0.0, 0.16016, 0.05957, 0.48401, 0.00817
99.971, 5.96871, 0.0, 0.16211, 0.06787, 0.48389, 0.00911
99.975, 5.96903, 0.0, 0.16797, 0.06787, 0.48395, 0.01005
99.979, 5.96934, 0.0, 0.1748, 0.06689, 0.48389, 0.011
99.984, 5.96965, 0.0, 0.17969, 0.07666, 0.48389, 0.01194
99.988, 5.96997, 0.0, 0.19141, 0.07812, 0.48383, 0.01288
99.991, 5.97028, 0.0, 0.19336, 0.08154, 0.48376, 0.01382
99.994, 5.9706, 0.0, 0.19336, 0.09082, 0.48376, 0.01477
100.0, 5.97154, 0.0, 0.19238, 0.09766, 0.48376, 0.01508
100.08, 5.97185, 0.0, 0.20801, 0.09521, 0.48352, 0.01602
100.087, 5.97217, 0.0, 0.21387, 0.09766, 0.48358, 0.01696
100.094, 5.97248, 0.0, 0.21484, 0.10205, 0.48352, 0.01791
100.099, 5.9728, 0.0, 0.22363, 0.10156, 0.48358, 0.01885
100.102, 5.97311, 0.0, 0.22754, 0.10303, 0.48358, 0.01979
100.111, 5.97405, 0.0, 0.2334, 0.09814, 0.48358, 0.02011
100.156, 5.97437, 0.0, 0.2373, 0.10693, 0.48364, 0.02105
100.163, 5.97468, 0.0, 0.24414, 0.11865, 0.48364, 0.02199
100.174, 5.97499, 0.0, 0.25195, 0.10693, 0.48358, 0.02293
100.18, 5.97531, 0.0, 0.25879, 0.11426, 0.48364, 0.02388
100.184, 5.97562, 0.0, 0.25781, 0.12305, 0.48364, 0.02482
100.187, 5.97594, 0.0, 0.26562, 0.13037, 0.48364, 0.02576
100.19, 5.97625, 0.0, 0.27246, 0.12793, 0.48364, 0.0267
100.2, 5.97751, 0.0, 0.26855, 0.12305, 0.48364, 0.0267
100.211, 5.97782, 0.0, 0.2793, 0.13232, 0.48364, 0.02765
100.256, 5.97814, 0.0, 0.29004, 0.12744, 0.4837, 0.02859
100.266, 5.97845, 0.0, 0.29004, 0.1377, 0.4837, 0.02953
100.272, 5.97876, 0.0, 0.2959, 0.13965, 0.4837, 0.03047
100.275, 5.97908, 0.0, 0.30371, 0.13672, 0.4837, 0.03142
100.284, 5.98034, 0.0, 0.30664, 0.13574, 0.4837, 0.03142
100.294, 5.98065, 0.0, 0.30859, 0.14844, 0.4837, 0.03236
100.299, 5.98096, 0.0, 0.31738, 0.14551, 0.4837, 0.0333
100.304, 5.98128, 0.0, 0.32324, 0.14648, 0.48364, 0.03424
100.307, 5.98159, 0.0, 0.3291, 0.14502, 0.4837, 0.03519
100.319, 5.98316, 0.0, 0.3252, 0.14014, 0.48376, 0.03487
100.321, 5.98285, 0.0, 0.32617, 0.15869, 0.4837, 0.03644
100.326, 5.98316, 0.0, 0.33984, 0.15625, 0.4837, 0.03738
100.335, 5.98473, 0.0, 0.33594, 0.15283, 0.4837, 0.03707
100.346, 5.98505, 0.0, 0.34375, 0.15723, 0.4837, 0.03801
100.351, 5.98536, 0.0, 0.34766, 0.15869, 0.4837, 0.03896
100.357, 5.98568, 0.0, 0.35449, 0.16602, 0.4837, 0.0399
100.361, 5.98599, 0.0, 0.36719, 0.16064, 0.4837, 0.04084
100.373, 5.98756, 0.0, 0.35645, 0.16504, 0.4837, 0.04053
100.383, 5.98788, 0.0, 0.36816, 0.16602, 0.4837, 0.04147
100.386, 5.98819, 0.0, 0.37012, 0.16846, 0.4837, 0.04241
100.398, 5.99007, 0.0, 0.36621, 0.15967, 0.4837, 0.04178
100.411, 5.99039, 0.0, 0.37695, 0.16699, 0.4837, 0.04273
100.417, 5.9907, 0.0, 0.38379, 0.16943, 0.48364, 0.04367
100.432, 5.99384, 0.0, 0.375, 0.15771, 0.48364, 0.04178
100.446, 5.99416, 0.0, 0.37988, 0.16846, 0.48364, 0.04273
100.45, 5.99447, 0.0, 0.38574, 0.1709, 0.48364, 0.04367
100.507, 6.08244, 0.0, -0.16699, -0.18018, 0.48383, -0.04304
100.518, 6.0328, 0.0, 0.20215, 0.18652, 0.48383, 0.00785
100.56, 6.0394, 0.0, 0.16406, 0.1582, 0.48389, 0.00251
100.59, 6.07176, 0.0, -0.07422, -0.10986, 0.48389, -0.02859
100.691, 6.05322, 0.0, 0.07715, 0.05371, 0.48395, -0.0088
100.773, 6.05636, 0.0, 0.05762, 0.03467, 0.48395, -0.01068
100.781, 6.0595, 0.0, 0.04102, -0.0127, 0.48401, -0.01257
100.812, 6.05888, 0.0, 0.04199, 0.00488, 0.48395, -0.01068
100.834, 6.05762, 0.0, 0.06445, 0.04883, 0.48389, -0.00817
100.842, 6.05982, 0.0, 0.06055, 0.01758, 0.48395, -0.00911
100.849, 6.05825, 0.0, 0.07812, 0.03809, 0.48395, -0.00628
100.857, 6.06013, 0.0, 0.07227, 0.01562, 0.48401, -0.00691
100.864, 6.05888, 0.0, 0.08789, 0.04492, 0.48401, -0.0044
